,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,month
203,West Gear,1128299,2020-02-12,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,450.0,27000.0,9450.0,In-store,2020,2
204,West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Apparel,65.0,500.0,32500.0,17875.0,In-store,2020,2
205,West Gear,1128299,2020-02-14,West,Nevada,Las Vegas,Women's Apparel,80.0,500.0,40000.0,8000.0,In-store,2020,2
206,West Gear,1128299,2020-02-15,West,Nevada,Las Vegas,Men's Street Footwear,65.0,700.0,45500.0,18200.0,In-store,2020,2
207,West Gear,1128299,2020-02-16,West,Nevada,Las Vegas,Men's Athletic Footwear,70.0,650.0,45500.0,11375.0,In-store,2020,2
208,West Gear,1128299,2020-02-17,West,Nevada,Las Vegas,Women's Street Footwear,65.0,525.0,34125.0,13650.0,In-store,2020,2
209,West Gear,1128299,2020-02-18,West,Nevada,Las Vegas,Women's Athletic Footwear,65.0,475.0,30875.0,10806.0,In-store,2020,2
210,West Gear,1128299,2020-02-19,West,Nevada,Las Vegas,Men's Apparel,75.0,475.0,35625.0,19594.0,In-store,2020,2
211,West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,Women's Apparel,80.0,400.0,32000.0,6400.0,In-store,2020,2
212,West Gear,1128299,2020-02-21,West,Nevada,Las Vegas,Men's Street Footwear,60.0,600.0,36000.0,12600.0,In-store,2020,2
213,West Gear,1128299,2020-02-22,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,600.0,39000.0,7800.0,In-store,2020,2
214,West Gear,1128299,2020-02-23,West,Nevada,Las Vegas,Women's Street Footwear,60.0,450.0,27000.0,9450.0,In-store,2020,2
215,West Gear,1128299,2020-02-24,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,400.0,24000.0,7200.0,In-store,2020,2
216,West Gear,1128299,2020-02-25,West,Nevada,Las Vegas,Men's Apparel,70.0,400.0,28000.0,14000.0,In-store,2020,2
217,West Gear,1128299,2020-02-26,West,Nevada,Las Vegas,Women's Apparel,75.0,450.0,33750.0,5063.0,In-store,2020,2
218,West Gear,1128299,2020-02-27,West,Nevada,Las Vegas,Men's Street Footwear,60.0,550.0,33000.0,11550.0,In-store,2020,2
219,West Gear,1128299,2020-02-28,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,550.0,35750.0,7150.0,In-store,2020,2
220,West Gear,1128299,2020-02-29,West,Nevada,Las Vegas,Women's Street Footwear,60.0,375.0,22500.0,7875.0,In-store,2020,2
221,West Gear,1128299,2020-03-01,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,350.0,21000.0,6300.0,In-store,2020,3
222,West Gear,1128299,2020-03-03,West,Nevada,Las Vegas,Men's Apparel,70.0,325.0,22750.0,11375.0,In-store,2020,3
223,West Gear,1128299,2020-03-04,West,Nevada,Las Vegas,Women's Apparel,75.0,375.0,28125.0,4219.0,In-store,2020,3
224,West Gear,1128299,2020-03-05,West,Nevada,Las Vegas,Men's Street Footwear,60.0,575.0,34500.0,12075.0,In-store,2020,3
225,West Gear,1128299,2020-03-06,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,575.0,37375.0,7475.0,In-store,2020,3
226,West Gear,1128299,2020-03-07,West,Nevada,Las Vegas,Women's Street Footwear,60.0,425.0,25500.0,8925.0,In-store,2020,3
227,West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,400.0,24000.0,7200.0,In-store,2020,3
228,West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Apparel,70.0,350.0,24500.0,12250.0,In-store,2020,3
229,West Gear,1128299,2020-03-10,West,Nevada,Las Vegas,Women's Apparel,75.0,475.0,35625.0,5344.0,In-store,2020,3
230,West Gear,1128299,2020-03-11,West,Nevada,Las Vegas,Men's Street Footwear,60.0,675.0,40500.0,14175.0,In-store,2020,3
231,West Gear,1128299,2020-03-12,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,675.0,43875.0,8775.0,In-store,2020,3
232,West Gear,1128299,2020-03-13,West,Nevada,Las Vegas,Women's Street Footwear,60.0,475.0,28500.0,9975.0,In-store,2020,3
233,West Gear,1128299,2020-03-14,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,475.0,28500.0,8550.0,In-store,2020,3
234,West Gear,1128299,2020-03-15,West,Nevada,Las Vegas,Men's Apparel,70.0,400.0,28000.0,14000.0,In-store,2020,3
235,West Gear,1128299,2020-03-16,West,Nevada,Las Vegas,Women's Apparel,75.0,500.0,37500.0,5625.0,In-store,2020,3
236,West Gear,1128299,2020-03-17,West,Nevada,Las Vegas,Men's Street Footwear,30.0,425.0,12750.0,4463.0,In-store,2020,3
237,West Gear,1128299,2020-03-18,West,Nevada,Las Vegas,Men's Athletic Footwear,40.0,425.0,17000.0,3400.0,In-store,2020,3
238,West Gear,1128299,2020-03-19,West,Nevada,Las Vegas,Women's Street Footwear,40.0,425.0,17000.0,5950.0,In-store,2020,3
239,West Gear,1128299,2020-03-20,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,275.0,11000.0,3300.0,In-store,2020,3
240,West Gear,1128299,2020-03-21,West,Colorado,Denver,Men's Apparel,45.0,225.0,10125.0,5063.0,In-store,2020,3
241,West Gear,1128299,2020-03-22,West,Colorado,Denver,Women's Apparel,40.0,475.0,19000.0,2850.0,In-store,2020,3
242,West Gear,1128299,2020-03-23,West,Colorado,Denver,Men's Street Footwear,30.0,525.0,15750.0,5513.0,In-store,2020,3
243,West Gear,1128299,2020-03-24,West,Colorado,Denver,Men's Athletic Footwear,40.0,425.0,17000.0,3400.0,In-store,2020,3
244,West Gear,1128299,2020-03-25,West,Colorado,Denver,Women's Street Footwear,40.0,425.0,17000.0,5950.0,In-store,2020,3
245,West Gear,1128299,2020-03-26,West,Colorado,Denver,Women's Athletic Footwear,40.0,275.0,11000.0,3300.0,In-store,2020,3
246,West Gear,1128299,2020-03-27,West,Colorado,Denver,Men's Apparel,45.0,200.0,9000.0,4500.0,In-store,2020,3
247,West Gear,1128299,2020-03-28,West,Colorado,Denver,Women's Apparel,40.0,400.0,16000.0,2400.0,In-store,2020,3
248,West Gear,1128299,2020-03-29,West,Colorado,Denver,Men's Street Footwear,40.0,550.0,22000.0,7700.0,In-store,2020,3
249,West Gear,1128299,2020-03-30,West,Colorado,Denver,Men's Athletic Footwear,50.0,400.0,20000.0,4000.0,In-store,2020,3
250,West Gear,1128299,2020-03-31,West,Colorado,Denver,Women's Street Footwear,55.0,400.0,22000.0,7700.0,In-store,2020,3
251,West Gear,1128299,2020-04-01,West,Colorado,Denver,Women's Athletic Footwear,55.0,300.0,16500.0,4950.0,In-store,2020,4
252,West Gear,1128299,2020-04-02,West,Colorado,Denver,Men's Apparel,60.0,150.0,9000.0,4500.0,In-store,2020,4
253,West Gear,1128299,2020-04-03,West,Colorado,Denver,Women's Apparel,55.0,350.0,19250.0,2888.0,In-store,2020,4
254,West Gear,1128299,2020-04-04,West,Colorado,Denver,Men's Street Footwear,60.0,525.0,31500.0,11025.0,In-store,2020,4
255,West Gear,1128299,2020-04-05,West,Colorado,Denver,Men's Athletic Footwear,65.0,325.0,21125.0,4225.0,In-store,2020,4
256,West Gear,1128299,2020-04-06,West,Colorado,Denver,Women's Street Footwear,65.0,375.0,24375.0,8531.0,In-store,2020,4
257,West Gear,1128299,2020-04-07,West,Colorado,Denver,Women's Athletic Footwear,60.0,275.0,16500.0,4950.0,In-store,2020,4
258,West Gear,1128299,2020-04-08,West,Colorado,Denver,Men's Apparel,65.0,175.0,11375.0,5688.0,In-store,2020,4
259,West Gear,1128299,2020-04-09,West,Colorado,Denver,Women's Apparel,80.0,325.0,26000.0,3900.0,In-store,2020,4
260,West Gear,1128299,2020-04-10,West,Colorado,Denver,Men's Street Footwear,60.0,525.0,31500.0,15750.0,In-store,2020,4
261,West Gear,1128299,2020-04-11,West,Colorado,Denver,Men's Athletic Footwear,65.0,375.0,24375.0,8531.0,In-store,2020,4
262,West Gear,1128299,2020-04-12,West,Colorado,Denver,Women's Street Footwear,65.0,375.0,24375.0,12188.0,In-store,2020,4
263,West Gear,1128299,2020-04-13,West,Colorado,Denver,Women's Athletic Footwear,60.0,275.0,16500.0,7425.0,In-store,2020,4
264,West Gear,1128299,2020-04-14,West,Colorado,Denver,Men's Apparel,65.0,175.0,11375.0,7394.0,In-store,2020,4
265,West Gear,1128299,2020-04-15,West,Colorado,Denver,Women's Apparel,80.0,475.0,38000.0,11400.0,In-store,2020,4
266,West Gear,1128299,2020-04-16,West,Colorado,Denver,Men's Street Footwear,60.0,725.0,43500.0,21750.0,In-store,2020,4
267,West Gear,1128299,2020-04-17,West,Colorado,Denver,Men's Athletic Footwear,65.0,575.0,37375.0,13081.0,In-store,2020,4
268,West Gear,1128299,2020-04-18,West,Colorado,Denver,Women's Street Footwear,65.0,575.0,37375.0,18688.0,In-store,2020,4
269,West Gear,1128299,2020-04-19,West,Colorado,Denver,Women's Athletic Footwear,65.0,450.0,29250.0,13163.0,In-store,2020,4
270,West Gear,1128299,2020-04-20,West,Colorado,Denver,Men's Apparel,70.0,325.0,22750.0,14788.0,In-store,2020,4
271,West Gear,1128299,2020-04-21,West,Colorado,Denver,Women's Apparel,85.0,625.0,53125.0,15938.0,In-store,2020,4
272,West Gear,1128299,2020-04-22,West,Colorado,Denver,Men's Street Footwear,65.0,775.0,50375.0,22669.0,In-store,2020,4
273,West Gear,1128299,2020-04-23,West,Colorado,Denver,Men's Athletic Footwear,70.0,625.0,43750.0,13125.0,In-store,2020,4
274,West Gear,1128299,2020-04-24,West,Colorado,Denver,Women's Street Footwear,70.0,575.0,40250.0,18113.0,In-store,2020,4
275,West Gear,1128299,2020-04-25,West,Colorado,Denver,Women's Athletic Footwear,65.0,475.0,30875.0,12350.0,In-store,2020,4
276,West Gear,1128299,2020-04-26,West,Colorado,Denver,Men's Apparel,70.0,525.0,36750.0,22050.0,In-store,2020,4
277,West Gear,1128299,2020-04-27,West,Colorado,Denver,Women's Apparel,85.0,525.0,44625.0,11156.0,In-store,2020,4
278,West Gear,1128299,2020-04-28,West,Colorado,Denver,Men's Street Footwear,70.0,725.0,50750.0,22838.0,In-store,2020,4
279,West Gear,1128299,2020-04-29,West,Colorado,Denver,Men's Athletic Footwear,75.0,675.0,50625.0,15188.0,In-store,2020,4
280,West Gear,1128299,2020-04-30,West,Colorado,Denver,Women's Street Footwear,70.0,550.0,38500.0,17325.0,In-store,2020,4
281,West Gear,1128299,2020-05-01,West,Colorado,Denver,Women's Athletic Footwear,70.0,500.0,35000.0,14000.0,In-store,2020,5
282,West Gear,1128299,2020-05-02,West,Colorado,Denver,Men's Apparel,75.0,500.0,37500.0,22500.0,In-store,2020,5
283,West Gear,1128299,2020-05-03,West,Colorado,Denver,Women's Apparel,80.0,400.0,32000.0,8000.0,In-store,2020,5
284,West Gear,1128299,2020-05-04,West,Colorado,Denver,Men's Street Footwear,65.0,600.0,39000.0,15600.0,In-store,2020,5
285,West Gear,1128299,2020-05-05,West,Colorado,Denver,Men's Athletic Footwear,70.0,600.0,42000.0,10500.0,In-store,2020,5
286,West Gear,1128299,2020-05-06,West,Colorado,Denver,Women's Street Footwear,65.0,450.0,29250.0,11700.0,In-store,2020,5
287,West Gear,1128299,2020-05-07,West,Colorado,Denver,Women's Athletic Footwear,65.0,400.0,26000.0,9100.0,In-store,2020,5
288,West Gear,1128299,2020-05-08,West,Colorado,Denver,Men's Apparel,75.0,400.0,30000.0,16500.0,In-store,2020,5
289,West Gear,1128299,2020-05-09,West,Colorado,Denver,Women's Apparel,70.0,425.0,29750.0,5950.0,In-store,2020,5
290,West Gear,1128299,2020-05-10,West,Colorado,Denver,Men's Street Footwear,55.0,525.0,28875.0,11550.0,In-store,2020,5
291,West Gear,1128299,2020-05-11,West,Colorado,Denver,Men's Athletic Footwear,60.0,525.0,31500.0,7875.0,In-store,2020,5
292,West Gear,1128299,2020-05-12,West,Colorado,Denver,Women's Street Footwear,55.0,350.0,19250.0,7700.0,In-store,2020,5
293,West Gear,1128299,2020-05-13,West,Colorado,Denver,Women's Athletic Footwear,55.0,325.0,17875.0,6256.0,In-store,2020,5
294,West Gear,1128299,2020-05-14,West,Colorado,Denver,Men's Apparel,65.0,300.0,19500.0,10725.0,In-store,2020,5
295,West Gear,1128299,2020-05-15,West,Colorado,Denver,Women's Apparel,70.0,350.0,24500.0,4900.0,In-store,2020,5
296,West Gear,1128299,2020-05-16,West,Colorado,Denver,Men's Street Footwear,55.0,575.0,31625.0,12650.0,In-store,2020,5
297,West Gear,1128299,2020-05-17,West,Colorado,Denver,Men's Athletic Footwear,60.0,575.0,34500.0,8625.0,In-store,2020,5
298,West Gear,1128299,2020-05-18,West,Colorado,Denver,Women's Street Footwear,55.0,425.0,23375.0,9350.0,In-store,2020,5
299,West Gear,1128299,2020-05-19,West,Colorado,Denver,Women's Athletic Footwear,65.0,400.0,26000.0,9100.0,In-store,2020,5
300,West Gear,1128299,2020-05-20,West,Colorado,Denver,Men's Apparel,75.0,375.0,28125.0,15469.0,In-store,2020,5
301,West Gear,1128299,2020-05-21,West,Colorado,Denver,Women's Apparel,80.0,500.0,40000.0,8000.0,In-store,2020,5
302,West Gear,1128299,2020-05-22,West,Colorado,Denver,Men's Street Footwear,65.0,700.0,45500.0,18200.0,In-store,2020,5
303,West Gear,1128299,2020-05-23,West,Colorado,Denver,Men's Athletic Footwear,70.0,700.0,49000.0,12250.0,In-store,2020,5
304,West Gear,1128299,2020-05-24,West,Colorado,Denver,Women's Street Footwear,65.0,500.0,32500.0,13000.0,In-store,2020,5
305,West Gear,1128299,2020-05-25,West,Colorado,Denver,Women's Athletic Footwear,65.0,500.0,32500.0,11375.0,In-store,2020,5
306,West Gear,1128299,2020-05-26,West,Colorado,Denver,Men's Apparel,75.0,425.0,31875.0,17531.0,In-store,2020,5
307,West Gear,1128299,2020-05-27,West,Colorado,Denver,Women's Apparel,80.0,525.0,42000.0,8400.0,In-store,2020,5
308,West Gear,1128299,2020-05-28,West,Colorado,Denver,Men's Street Footwear,40.0,450.0,18000.0,5400.0,In-store,2020,5
309,West Gear,1128299,2020-05-29,West,Colorado,Denver,Men's Athletic Footwear,50.0,450.0,22500.0,5625.0,In-store,2020,5
310,West Gear,1128299,2020-05-30,West,Colorado,Denver,Women's Street Footwear,50.0,450.0,22500.0,5625.0,In-store,2020,5
311,West Gear,1128299,2020-05-31,West,Colorado,Denver,Women's Athletic Footwear,50.0,300.0,15000.0,4500.0,In-store,2020,5
312,West Gear,1128299,2020-06-01,West,Washington,Seattle,Men's Apparel,55.0,250.0,13750.0,3438.0,In-store,2020,6
313,West Gear,1128299,2020-06-02,West,Washington,Seattle,Women's Apparel,50.0,500.0,25000.0,5000.0,In-store,2020,6
314,West Gear,1128299,2020-06-03,West,Washington,Seattle,Men's Street Footwear,40.0,550.0,22000.0,6600.0,In-store,2020,6
315,West Gear,1128299,2020-06-04,West,Washington,Seattle,Men's Athletic Footwear,50.0,450.0,22500.0,5625.0,In-store,2020,6
316,West Gear,1128299,2020-06-05,West,Washington,Seattle,Women's Street Footwear,50.0,450.0,22500.0,5625.0,In-store,2020,6
317,West Gear,1128299,2020-06-06,West,Washington,Seattle,Women's Athletic Footwear,50.0,300.0,15000.0,4500.0,In-store,2020,6
318,West Gear,1128299,2020-06-07,West,Washington,Seattle,Men's Apparel,55.0,225.0,12375.0,3094.0,In-store,2020,6
319,West Gear,1128299,2020-06-08,West,Washington,Seattle,Women's Apparel,50.0,425.0,21250.0,4250.0,In-store,2020,6
320,West Gear,1128299,2020-06-09,West,Washington,Seattle,Men's Street Footwear,50.0,575.0,28750.0,8625.0,In-store,2020,6
321,West Gear,1128299,2020-06-10,West,Washington,Seattle,Men's Athletic Footwear,60.0,425.0,25500.0,6375.0,In-store,2020,6
322,West Gear,1128299,2020-06-11,West,Washington,Seattle,Women's Street Footwear,65.0,425.0,27625.0,6906.0,In-store,2020,6
323,West Gear,1128299,2020-06-12,West,Washington,Seattle,Women's Athletic Footwear,65.0,325.0,21125.0,6338.0,In-store,2020,6
324,West Gear,1128299,2020-06-13,West,Washington,Seattle,Men's Apparel,70.0,175.0,12250.0,3063.0,In-store,2020,6
325,West Gear,1128299,2020-06-14,West,Washington,Seattle,Women's Apparel,65.0,375.0,24375.0,4875.0,In-store,2020,6
326,West Gear,1128299,2020-06-15,West,Washington,Seattle,Men's Street Footwear,70.0,550.0,38500.0,11550.0,In-store,2020,6
327,West Gear,1128299,2020-06-16,West,Washington,Seattle,Men's Athletic Footwear,75.0,350.0,26250.0,6563.0,In-store,2020,6
328,West Gear,1128299,2020-06-17,West,Washington,Seattle,Women's Street Footwear,75.0,400.0,30000.0,7500.0,In-store,2020,6
329,West Gear,1128299,2020-06-18,West,Washington,Seattle,Women's Athletic Footwear,60.0,300.0,18000.0,5400.0,In-store,2020,6
330,West Gear,1128299,2020-06-19,West,Washington,Seattle,Men's Apparel,65.0,200.0,13000.0,3250.0,In-store,2020,6
331,West Gear,1128299,2020-06-20,West,Washington,Seattle,Women's Apparel,80.0,350.0,28000.0,5600.0,In-store,2020,6
332,West Gear,1128299,2020-06-21,West,Washington,Seattle,Men's Street Footwear,60.0,550.0,33000.0,9900.0,In-store,2020,6
333,West Gear,1128299,2020-06-22,West,Washington,Seattle,Men's Athletic Footwear,65.0,400.0,26000.0,6500.0,In-store,2020,6
334,West Gear,1128299,2020-06-23,West,Washington,Seattle,Women's Street Footwear,65.0,400.0,26000.0,6500.0,In-store,2020,6
335,West Gear,1128299,2020-06-24,West,Washington,Seattle,Women's Athletic Footwear,60.0,300.0,18000.0,5400.0,In-store,2020,6
336,West Gear,1128299,2020-06-25,West,Washington,Seattle,Men's Apparel,65.0,200.0,13000.0,3250.0,In-store,2020,6
337,West Gear,1128299,2020-06-26,West,Washington,Seattle,Women's Apparel,80.0,500.0,40000.0,8000.0,In-store,2020,6
338,West Gear,1128299,2020-06-27,West,Washington,Seattle,Men's Street Footwear,75.0,750.0,56250.0,16875.0,In-store,2020,6
339,West Gear,1128299,2020-06-28,West,Washington,Seattle,Men's Athletic Footwear,80.0,625.0,50000.0,12500.0,In-store,2020,6
340,West Gear,1128299,2020-06-29,West,Washington,Seattle,Women's Street Footwear,80.0,625.0,50000.0,12500.0,In-store,2020,6
341,West Gear,1128299,2020-06-30,West,Washington,Seattle,Women's Athletic Footwear,80.0,500.0,40000.0,12000.0,In-store,2020,6
342,West Gear,1128299,2020-07-01,West,Washington,Seattle,Men's Apparel,85.0,375.0,31875.0,7969.0,In-store,2020,7
343,West Gear,1128299,2020-07-02,West,Washington,Seattle,Women's Apparel,100.0,675.0,67500.0,13500.0,In-store,2020,7
344,West Gear,1128299,2020-07-03,West,Washington,Seattle,Men's Street Footwear,80.0,825.0,66000.0,19800.0,In-store,2020,7
345,West Gear,1128299,2020-07-04,West,Washington,Seattle,Men's Athletic Footwear,85.0,675.0,57375.0,14344.0,In-store,2020,7
346,West Gear,1128299,2020-07-05,West,Washington,Seattle,Women's Street Footwear,85.0,625.0,53125.0,13281.0,In-store,2020,7
347,West Gear,1128299,2020-07-06,West,Washington,Seattle,Women's Athletic Footwear,80.0,525.0,42000.0,12600.0,In-store,2020,7
348,West Gear,1128299,2020-07-07,West,Washington,Seattle,Men's Apparel,85.0,575.0,48875.0,12219.0,In-store,2020,7
349,West Gear,1128299,2020-07-08,West,Washington,Seattle,Women's Apparel,100.0,575.0,57500.0,11500.0,In-store,2020,7
350,West Gear,1128299,2020-07-09,West,Washington,Seattle,Men's Street Footwear,85.0,775.0,65875.0,19763.0,In-store,2020,7
351,West Gear,1128299,2020-07-10,West,Washington,Seattle,Men's Athletic Footwear,80.0,750.0,60000.0,15000.0,In-store,2020,7
352,West Gear,1128299,2020-07-11,West,Washington,Seattle,Women's Street Footwear,75.0,625.0,46875.0,11719.0,In-store,2020,7
353,West Gear,1128299,2020-07-12,West,Washington,Seattle,Women's Athletic Footwear,75.0,575.0,43125.0,12938.0,In-store,2020,7
354,West Gear,1128299,2020-07-13,West,Washington,Seattle,Men's Apparel,75.0,575.0,43125.0,10781.0,In-store,2020,7
355,West Gear,1128299,2020-07-14,West,Washington,Seattle,Women's Apparel,80.0,400.0,32000.0,6400.0,In-store,2020,7
356,West Gear,1128299,2020-07-15,West,Washington,Seattle,Men's Street Footwear,70.0,600.0,42000.0,12600.0,In-store,2020,7
357,West Gear,1128299,2020-07-16,West,Washington,Seattle,Men's Athletic Footwear,75.0,600.0,45000.0,11250.0,In-store,2020,7
358,West Gear,1128299,2020-07-17,West,Washington,Seattle,Women's Street Footwear,70.0,450.0,31500.0,7875.0,In-store,2020,7
359,West Gear,1128299,2020-07-18,West,Washington,Seattle,Women's Athletic Footwear,70.0,400.0,28000.0,8400.0,In-store,2020,7
360,West Gear,1128299,2020-07-19,West,Washington,Seattle,Men's Apparel,80.0,425.0,34000.0,8500.0,In-store,2020,7
361,West Gear,1128299,2020-07-20,West,Washington,Seattle,Women's Apparel,65.0,450.0,29250.0,5850.0,In-store,2020,7
362,West Gear,1128299,2020-07-21,West,Washington,Seattle,Men's Street Footwear,60.0,550.0,33000.0,9900.0,In-store,2020,7
363,West Gear,1128299,2020-07-22,West,Washington,Seattle,Men's Athletic Footwear,65.0,550.0,35750.0,8938.0,In-store,2020,7
364,West Gear,1128299,2020-07-23,West,Washington,Seattle,Women's Street Footwear,60.0,375.0,22500.0,5625.0,In-store,2020,7
365,West Gear,1128299,2020-07-24,West,Washington,Seattle,Women's Athletic Footwear,60.0,350.0,21000.0,6300.0,In-store,2020,7
366,West Gear,1128299,2020-07-25,West,Washington,Seattle,Men's Apparel,70.0,325.0,22750.0,5688.0,In-store,2020,7
367,West Gear,1128299,2020-07-26,West,Washington,Seattle,Women's Apparel,75.0,375.0,28125.0,5625.0,In-store,2020,7
368,West Gear,1128299,2020-07-27,West,Washington,Seattle,Men's Street Footwear,60.0,600.0,36000.0,10800.0,In-store,2020,7
369,West Gear,1128299,2020-07-28,West,Washington,Seattle,Men's Athletic Footwear,65.0,625.0,40625.0,10156.0,In-store,2020,7
370,West Gear,1128299,2020-07-29,West,Washington,Seattle,Women's Street Footwear,60.0,475.0,28500.0,7125.0,In-store,2020,7
371,West Gear,1128299,2020-07-30,West,Washington,Seattle,Women's Athletic Footwear,70.0,450.0,31500.0,9450.0,In-store,2020,7
372,West Gear,1128299,2020-07-31,West,Washington,Seattle,Men's Apparel,90.0,425.0,38250.0,9563.0,In-store,2020,7
373,West Gear,1128299,2020-08-01,West,Washington,Seattle,Women's Apparel,95.0,550.0,52250.0,10450.0,In-store,2020,8
374,West Gear,1128299,2020-08-02,West,Washington,Seattle,Men's Street Footwear,80.0,750.0,60000.0,18000.0,In-store,2020,8
375,West Gear,1128299,2020-08-03,West,Washington,Seattle,Men's Athletic Footwear,85.0,750.0,63750.0,15938.0,In-store,2020,8
376,West Gear,1128299,2020-08-04,West,Washington,Seattle,Women's Street Footwear,80.0,550.0,44000.0,11000.0,In-store,2020,8
